text	label
交强险行业大亏损 要保人身还是保财产不容回避	0
价格联盟现裂痕 PTA价格战白热化	0
项廷锋：把握人民币升值和经济转型两条主线	0
美国经济遭受艾琳侵袭 资金涌入股市强劲上涨	0
招行停卖平安保险产品 银保蛋糕重新度量	0
华夏亚债募资29.27亿元	0
美联储加息疑虑逐渐缓解 美元承压	0
铝期价已成现货市场定价标的	0
Money50之固定收益类基金：资产的稳定器	0
有望再创新高	0
铅期货将为大合约 交易门槛或为6万元	0
今年新发基金大幕由债基开启	0
12月新基金8日募资破330亿	0
12只QDII下半年收益超10%	0
商品市场涨少跌多 外盘波动超国内	0
尚福林：稳步发展期货市场举措收到实效	0
农银行业成长基金业绩良好	0
3只新基金获批发行	0
社保法草案：基本养老保险随本人转移	0
期指微博20111011	0
中邮优势成立1月就分红	0
基金预计政策略有放松 宏观环境将会改善	0
涨势喜人 QDII也闭门谢客	0
23日股票基金表现分化 六成基金净值上扬	0
和谐主题基金将首次分红	0
渤商所欲推棉花迷你合约 期市核心品种遭挑战	0
基金信息披露电子化正式启动	0
商品期货涨跌不一 沪铜半日跌1.68%	0
QFII悄然回补非周期股 一季度跑赢公募	0
需求颓势难改 工业品弱势依旧	0
收评：棉花随外盘大幅回落 白糖塑料逆势上涨	0
巨奖彩票中奖后未必幸福 不善理财或至妻离钱散	0
金交所个人黄金业务新规 银行欢喜综合会员愁	0
高管变动无备案 天津文交所涉多项违规	0
快讯：工业品全线走弱 螺纹钢开盘后小幅跳水	0
博时策略灵活配置基金获批	0
高折价率铺下安全垫 投资封基最放心	0
如何按比例理财手中资产	0
证监会否认跨境ETF获批 称尚在准备中	0
欧佩克油价创下年内新高	0
CFTC揭开机构期货持仓的盖子	0
美元可能继续强势 螺纹钢期货建立空头头寸	0
主力双向增仓暗示期指市场波动加剧	0
基金一对多业绩跑赢传统公募	0
东方稳健回报债券型基金10日发售	0
东方及银华基金2009年净利同比大增	0
工银瑞信四指基同时增聘 一改多成基金经理速成班	0
基金发行大盘蓝筹股票基金获准发行	0
经济复苏成共识 基金押注内需类个股	0
金属下午或出现非理性行情洗盘	0
8分猴票涨至近9000元 很多邮票创出13年来新高	0
越秀集团主导金鹰基金换血 总经理离任已成事实	0
专户理财一对多缓行银行不愿放弃业绩分成	0
三因素制约钢价回升	0
走出石油价格变动认识上的误区	0
最近一年12只阳光私募跑赢华夏大盘	0
次新基金争气 3月新股基规模均超10亿	0
波罗的海干散货运价指数上涨 因船运需求强劲	0
多重利好刺激 国际商品期市全线飙升	0
主业不佳债基瞄准副业 长盛积极配置借打新上位	0
货币战争造就后危机时代商品牛市	0
汇率战激旺商品金融属性	0
或为融资抵押品 分级债基又现大宗交易	0
长盛同庆今起发行	0
广西收储40万吨郑糖多头趁机狂撤	0
利空阴云笼罩 郑糖调整风险加剧	0
最高人民法院：审理期货纠纷案件规定(二)发布	0
胡可：别让最大的聚财机会溜走	0
基金大佬选美 标准各有不同	0
NYMEX原油期货15日收盘大涨1.6%	0
隔夜外盘推动 连豆扬眉吐气	0
汇添富6只基金参加工行基智定投	0
现货疲软多头弃守 能源化工期货午盘跳水	0
橡胶空头施压 剑指三万关口	0
小心低风险基金软肋	0
私募半年成绩远超公募 明达1期盈利19%夺冠	0
汇添富基金获批设香港子公司	0
基金自购大多吃黄连	0
保险改革天津样本 农民从生命到生产都有保障	0
三季度基金分红62次 偏股基金占据主力	0
政策打开发展空间 券商集合理财尚需补课三年	0
期货价格成现货市场风向标	0
商品市场短期难入熊途	0
PTA乱局	0
基金抛售 债市跌幅扩大	0
关注高折价和管理能力强封基	0
姚景源：农产品价格应该上涨 目前不存在通胀	0
期市冰火两重天 工业品农产品走势现分歧	0
易方达旗下两基金分红	0
原油需求减缓促沙特油井数量不断削减	0
中邮核心主题今起闪电发行	0
富国天利增长第十九次分红 每10份派0.2元	0
国泰君安9月高风险基金组合收益最高	0
豆类期货强势反弹 豆粕乌龙低开	0
超三成债券基金今年实行双基金经理制	0
基金投资定向增发持续升温	0
期市迎来开门红 商品重心上移	0
基金QDII首现分红	0
收评：商品全线反弹 有色金属化工品集体强势	0
供应增加且需求疲弱 胶价或回落约10%	0
跳槽变卧槽 公募人才机制初显成效	0
意欲锁定黄金利润 辰州矿业涉足套期保值	0
银河消费驱动股票型基金获批	0
钢材价格难现大跌	0
周复兴：透视索罗斯黄金泡沫说	0
政策忧虑加重 能源化工外强内弱	0
基金月度开户数爆发性增长	0
国内期市回顾与展望：重大制度突破尚待牛年	0
规模恐惧症再现 21只股基紧急限购	0
现货价格支撑 PVC后市上涨空间有限	0
朝韩冲突激起金市千层浪	0
金华豪客800万买下清代黄花梨龙床(图)	0
证监会酝酿基金分红新规：协议约定分红	0
封基继续强势表现	0
裸钻也疯狂：克拉钻成保值增值新宠(图)	0
警惕大宗商品长假起波澜	0
连塑回调整理长期仍然看涨	0
金融危机第三阶段开始：黄金王者归来	0
太保拒付返还金成被告 暴露保险业潜规则	0
私募行业洗牌加剧 逾180家公司旗下仅一只产品	0
收评：期市报复性反弹 有色金属郑糖大涨	0
商品价格起伏跌宕 期货市场应对有方	0
我国将健全重要商品储备制度	0
基金短炒戴上紧箍咒 销售新规本周开始实施	0
关注分红封基的交易机会	0
股指期货晚推成本高	0
基金去年分红1091.38亿元	0
私募比公募基金更敢于直面惨淡的清盘	0
商品期货盘初走势分化 金属多数下跌	0
避险情绪积聚 浮息债成香饽饽	0
铅期货今日挂盘上市 保证金比例暂定为11%	0
汇丰QDII理财产品全线亏损	0
八成新兴市场经理人看多A股	0
绩效评价细则发布 证券、期货、基金均将接受四方面评价	0
假如油价跌回20美元	0
现货清淡 郑棉失守三万关口	0
金融危机下外资银行在华逆势扩张	0
钢厂竞相杀价 螺纹钢期货创调整新低	0
157只基金年报显示机构投资者去年增仓基金	0
美元下滑 沪期金收涨1.4%结束五连阴	0
减持后手握重金 基金专户瞄上大小非	0
全球最大主权财富基金去年损失1250亿美元	0
基金公司中层辞职组建基金销售公司	0
国泰区位优势基金获发行	0
未来橡胶需求降温 利空涌现沪胶风光不再	0
QFII参与股指期货开闸 投资者结构更趋完善	0
基金新增开户数有望创年内月度新高	0
普丰基金09年收益第四次分配 10份派1.4元	0
上证50ETF连续两周净申购	0
基金生存各出杀手锏	0
受累双底衰退疑虑 期铜跌至两周低点	0
锌和天胶期货当日开平仓将暂双边收取手续费	0
多家基金公司纷纷自购	0
美2009财年财赤将突破1万亿美元	0
百只基金坐轿双汇 间接套利空间小	0
长盛基金去年获净利2.4亿	0
百亿收益不分红 南方基金遭追讨	0
融通基金被曝涉嫌老鼠仓 神秘散户引出疑团	0
京沪银行执行新国五条 中介称首付比例可融通	0
钢铁期货出炉可期 钢铁股借势补涨	0
静候投资时机 次新基金建仓缓慢	0
人民币汇率进入双向波动 外币理财须见机行事	0
国家抛储抑糖价 郑糖越走越高	0
年底备货与结构失衡 铜价酝酿春节攻势	0
早籼稻受益股涨跌互现	0
大商所春节长假期间调整交易保证金和涨跌停板	0
PVC期货将使中国掌握定价话语权	0
精准抢反弹 华夏易方达股基均收益超8%	0
《投资与理财》：2009年十大明星公募基金经理	0
内地基金业加紧布局内需	0
基金经理实行以老带新	0
明星代言+打包 两万亿时代基金营销频出新招	0
明刻本资治通鉴纲目亮相西泠秋拍	0
过去9年基金整体收益跑输CPI 到底在为谁赚钱	0
一季度超额收益能力榜：王亚伟两基金业绩出色	0
国际油价10日上涨2.93%	0
证监会披露韩刚老鼠仓细节 高压打击态势将持续	0
有色板块存货创新高 大宗商品走势左右风险	0
白糖开盘跌停 转入震荡走势	0
国际期货大会：期货公司期待放开自营咨询业务	0
当基民还是懒点好	0
今年以来24只新基金募资超478亿	0
紧缩政策阴影笼罩 国内商品尾盘集体跳水	0
沪胶回落5日均线支撑 后市看多暂不变	0
澳币急涨加剧留学成本 银行理财能减压	0
基金一对多2010年业绩亮相 逾八成获正收益	0
螺纹小幅高开上行 多单可依托5000关口继续持有	0
社保基金投资股指期货引争议	0
QDII基金净值上周强劲反弹	0
政策预期向好 塑料超常发挥	0
汇丰下调存款利率 外资银行理财品几近暂停	0
基金公司公平交易制度新规发布	0
惨跌15% 26只基金控盘股重创467基金	0
沪胶创最大单日震幅 调整压力显现	0
社保基金终止连续开户步伐	0
油价攀高 市场增仓情绪渐浓	0
信诚新机遇基金29日起发行	0
严打境外有毒理财产品违法销售行为	0
期指上市以来套利机会与收益分析	0
需求疲弱严重拖累国际商品市场	0
南方中证500指数基金增聘潘海宁为基金经理	0
做多热情骤减 基金小幅减仓应对调整	0
供多需少 国内棉价弱势下行	0
越南印度宣布出现严重通货膨胀 国内粮价陡升	0
部分基金公司8月减仓后快速空翻多	0
牛年重点关注偏债类基金品种	0
王亚伟一季度大幅调仓 工行建行不再压箱底	0
午评：期市多头再次爆发 沪铜连续涨停	0
系统风险压制 连塑陷低位震荡	0
国际铜价突破8000美元	0
需求面依旧保持旺盛 9月债市仍值得谨慎乐观	0
现货坚挺 强麦下行空间不大	0
小石头基金测市20110909	0
东方先导入豫  利于糖市发展	0
技术解盘20110811	0
ETF领跌 基指继续下挫	0
债市交投清淡 融资券一枝独秀	0
华安强化收益债券基金获准发行	0
500亿新基金等待入市	0
天弘永定价值成长股票基金经理马志强离任	0
识别真假紫砂只需要3分钟(图)	0
天下第一座PK龙凤大宝鼎 天价沙发争霸南宁	0
公募基金业绩不敌专户一对多	0
十月新基发行盛宴	0
基金业管理规模差距缩小	0
工业品期货走势强劲 沪燃油涨停呈独立走势	0
光大保德信中小盘新增工行为代销机构	0
白糖维持震荡格局 关注减产天气题材	0
关于废止部分证券期货规章的决定	0
市场供给减少 LLDPE有望冲击万元整数关口	0
信用债基四季度抢发 债市投资亮点显现	0
正向杠杆条款触发瑞福进取连日飙涨	0
基金分红狂增5倍是股市下跌原因吗	0
9月15日基金盘前交易提示	0
基金估值的法律依据和方法	0
股债双熊 保本基金也亏损	0
万家双引擎第二次分红 拟每10份派现4.7元	0
欧佩克今开会救市 需求看淡恐抑制减产效果	0
基金新增开户数稳步回升	0
保本基金并非全保本	0
上海叫停农产品经纪人参与大宗商品中远期交易	0
供应趋紧中国因素再现 商品夏季行情炒作两概念	0
期货日报：沪铜沪胶大幅上扬 沪黄金破位下跌	0
新规首日探访：商业预付卡实名制有名无实	0
仓位谨慎重仓股上涨不力 抗跌王排名暂时靠后	0
QDII基金断档半年	0
QDII发令枪再响 基金抢跑银行慢热	0
政府护航红利型基金再添动力	0
基金专户理财市场春潮涌动	0
基基金坐收赛马实业65%净收益	0
ETF和LOF基金将纳入融资融券标的	0
成品油消费趋势将引导原油价格走向	0
大成基金战上海：旗舰店落子陆家嘴	0
首批期货投资咨询业务许可证或年内发放	0
创新层出不穷 基金有望参与REITs	0
2010北京十大茗壶评选尘埃落定	0
铜价创新高 预计目标价不止10000美元吨	0
中银货币市场投资基金基金经理李建离任	0
中国基金数量突破500只	0
8月3日基金盘前交易提示	0
收评：沪基指涨2.20% 场内基金普涨	0
基金公司各显神通扩规模	0
外盘有望再创新低政策难保连豆走强	0
股市震荡令基金本周净值整体下跌	0
大盘蓝筹强势反弹 基金排名重新洗牌	0
基金经理老鼠仓案首次被移送公安	0
打击老鼠仓可引入举证责任倒置原则	0
手续费最高21.6% 信用卡免息分期付款藏陷阱	0
强势郑棉一路狂奔再创新高 后市很难大幅度下跌	0
银行自营坚守沪金多单 机构套利模式浮出水面	0
期货日报：节前效应显现 国内期市全线下跌	0
市场涨跌互现黄金牛气冲天	0
部分对冲基金受益市场波动	0
中秋国庆悄然来临 白糖甜蜜将继续上行	0
华安增上海银行为代销机构	0
本年度升途大幕有望拉开 棉花期货涨势一触即发	0
RQFII推出时机成熟 首批产品主投债市	0
乱世出英豪：大摩领先净申购16亿梅花独自开	0
CME称市场波动放缓后将降低白银等保证金比例	0
